,Player,Nation,Pos,Squad.2,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
187,Mohamed Elyounoussi,no NOR,"FW,MF",FC Copenhagen,28,1994,7.6,0,0,0,6,6,1,11,11,9,1,0,0,45,7,10,41.2
188,Youssef En-Nesyri,ma MAR,FW,Sevilla,26,1997,5.7,0,0,0,4,10,4,0,3,2,1,0,0,8,15,25,37.5
189,Luis Enrique Palma,hn HON,FW,Celtic,23,2000,3.0,3,0,0,2,5,2,13,3,3,0,0,0,16,1,1,50.0
190,Christian Eriksen,dk DEN,MF,Manchester Utd,31,1992,2.3,0,0,0,2,0,0,6,3,0,0,1,0,15,1,2,33.3
191,Stephen Eustáquio,ca CAN,MF,Porto,26,1996,5.9,1,0,0,6,4,0,12,10,5,1,0,1,32,0,3,0.0
192,Evanilson,br BRA,FW,Porto,23,1999,5.4,0,0,0,9,13,3,3,3,3,0,0,0,21,9,7,56.3
193,Jonny Evans,nir NIR,DF,Manchester Utd,35,1988,0.7,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,100.0
194,Rasmus Falk,dk DEN,MF,FC Copenhagen,31,1992,7.0,2,0,0,2,8,0,1,9,8,0,0,0,36,1,1,50.0
195,João Félix,pt POR,FW,Barcelona,23,1999,4.1,2,0,0,4,7,1,9,0,1,0,0,0,14,2,0,100.0
196,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,28,1994,6.0,2,0,0,6,5,0,32,3,6,0,0,0,35,4,8,33.3
197,Roger Fernandes,pt POR,FW,Braga,17,2005,0.1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0
198,Carlos Fernández,es ESP,FW,Real Sociedad,27,1996,0.8,1,0,0,7,0,1,0,1,1,0,0,0,2,5,7,41.7
199,Fernando,br BRA,FW,RB Salzburg,24,1999,0.4,0,0,0,2,1,0,0,0,0,0,0,0,2,2,4,33.3
200,Fernando,br BRA,MF,Sevilla,36,1987,3.6,0,1,0,2,2,0,0,4,8,0,0,0,21,2,3,40.0
201,Alessandro Florenzi,it ITA,DF,Milan,32,1991,1.8,1,0,0,3,1,0,10,2,7,0,0,0,10,2,1,66.7
202,Phil Foden,eng ENG,"FW,MF",Manchester City,23,2000,7.6,0,0,0,4,5,1,18,2,1,0,0,0,26,5,4,55.6
203,Diogo Fonseca,pt POR,DF,Braga,21,2002,0.2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0.0
204,José Fonte,pt POR,DF,Braga,39,1983,4.0,1,0,0,1,0,0,1,1,1,0,0,0,18,7,7,50.0
205,James Forrest,sct SCO,FW,Celtic,32,1991,1.0,0,0,0,1,0,1,4,0,0,0,0,0,2,1,2,33.3
206,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,31,1991,4.5,1,0,0,2,2,1,2,4,4,0,0,0,14,1,4,20.0
208,Amankwah Forson,gh GHA,"MF,FW",RB Salzburg,20,2002,0.8,0,0,0,4,1,0,3,0,2,0,0,0,6,0,1,0.0
209,Héctor Fort,es ESP,DF,Barcelona,16,2006,0.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
210,Mitchel Frame,sct SCO,FW,Celtic,17,2006,0.2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
211,André Franco,pt POR,"MF,FW",Porto,25,1998,2.6,0,0,0,2,0,0,4,1,3,0,0,0,6,2,1,66.7
212,Przemysław Frankowski,pl POL,DF,Lens,28,1995,5.9,0,0,0,5,2,0,27,6,16,0,0,0,32,2,1,66.7
213,Davide Frattesi,it ITA,MF,Inter,23,1999,5.0,2,0,0,7,14,1,4,3,7,1,0,0,23,4,7,36.4
214,Victor Froholdt,dk DEN,MF,FC Copenhagen,17,2006,0.6,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0
215,Angelo Fulgini,fr FRA,MF,Lens,26,1996,3.2,2,0,0,5,4,0,16,1,3,0,0,0,16,1,3,25.0
216,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,11.5,0,0,0,11,14,9,1,1,1,0,0,0,24,54,36,60.0
217,Kyogo Furuhashi,jp JPN,FW,Celtic,28,1995,5.0,0,0,0,1,5,1,1,1,0,0,0,0,3,0,4,0.0
218,Gianluca Gaetano,it ITA,MF,Napoli,23,2000,0.2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,100.0
219,Javi Galán,es ESP,DF,Atlético Madrid,28,1994,0.8,1,0,0,2,2,0,2,4,2,0,0,0,5,1,2,33.3
220,Javi Galán,es ESP,DF,Real Sociedad,28,1994,2.0,0,0,0,4,4,0,3,6,4,0,0,0,11,0,1,0.0
221,Galeno,br BRA,"MF,FW",Porto,25,1997,7.2,0,0,0,6,16,1,9,8,5,0,0,0,38,2,4,33.3
222,Silvère Ganvoula M'Boussy,cg CGO,FW,Young Boys,27,1996,1.3,0,0,0,1,1,4,1,0,0,0,0,0,7,6,3,66.7
223,Fran Garcia,es ESP,DF,Real Madrid,23,1999,2.1,0,0,0,0,1,0,10,1,1,0,0,0,10,1,1,50.0
224,Ulisses Garcia,ch SUI,DF,Young Boys,27,1996,5.6,1,0,0,6,3,1,38,4,9,0,0,0,44,5,4,55.6
225,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,19,2004,3.3,0,0,0,2,11,1,5,5,4,0,0,0,19,0,3,0.0
226,Gavi,es ESP,MF,Barcelona,18,2004,2.5,3,1,1,8,3,0,1,1,2,0,0,0,13,1,2,33.3
227,Lutsharel Geertruida,nl NED,DF,Feyenoord,23,2000,6.0,1,0,0,7,3,1,3,5,9,0,0,1,39,1,1,50.0
228,Mario Gila,es ESP,DF,Lazio,22,2000,3.9,0,0,0,4,1,0,0,4,8,0,0,0,21,6,5,54.5
229,Santiago Giménez,mx MEX,FW,Feyenoord,22,2001,3.9,1,0,0,4,4,4,1,1,0,0,0,1,2,3,6,33.3
230,Olivier Giroud,fr FRA,FW,Milan,36,1986,5.7,1,0,0,6,10,3,0,0,1,0,0,0,9,13,6,68.4
231,Jamie Gittens,eng ENG,FW,Dortmund,18,2004,2.3,0,0,0,2,6,0,1,1,1,1,0,0,6,0,0,0
232,Omri Glazer,il ISR,GK,Red Star,27,1996,6.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0
234,Oscar Gloukh,il ISR,"MF,FW",RB Salzburg,19,2004,5.3,1,0,0,5,2,1,13,2,3,0,0,0,30,0,5,0.0
235,Serge Gnabry,de GER,FW,Bayern Munich,28,1995,2.2,0,0,0,0,1,1,2,0,1,0,0,0,10,1,1,50.0
236,Giorgi Gocholeishvili,ge GEO,DF,Shakhtar,22,2001,3.2,1,0,0,4,3,0,2,1,6,0,0,0,24,2,4,33.3
237,Sergio Gómez,es ESP,"DF,FW",Manchester City,22,2000,2.2,0,0,0,1,0,0,12,1,2,0,0,0,11,3,1,75.0
238,Victor Gomez,es ESP,DF,Braga,23,2000,3.5,1,0,0,4,3,0,17,3,6,0,0,0,17,1,4,20.0
239,Diogo Gonçalves,pt POR,MF,FC Copenhagen,26,1997,5.9,1,0,0,6,5,0,19,6,7,0,0,0,31,1,8,11.1
240,Nicolás González,es ESP,MF,Porto,21,2002,2.5,1,0,0,6,6,0,0,2,4,0,0,0,9,5,4,55.6
241,Anthony Gordon,eng ENG,FW,Newcastle Utd,22,2001,4.9,1,0,0,4,15,0,3,2,8,0,0,0,14,2,3,40.0
242,Leon Goretzka,de GER,"MF,DF",Bayern Munich,28,1995,8.5,2,0,0,12,5,1,0,19,9,0,0,0,50,8,9,47.1
243,Robin Gosens,de GER,"DF,MF",Union Berlin,29,1994,4.9,1,0,0,8,2,0,13,3,3,0,0,0,25,11,2,84.6
244,Lucas Gourna-Douath,fr FRA,MF,RB Salzburg,19,2003,4.4,3,0,0,14,5,0,2,12,8,0,1,0,32,8,8,50.0
245,Tiago Gouveia,pt POR,FW,Benfica,22,2001,0.3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
246,Kamil Grabara,pl POL,GK,FC Copenhagen,24,1999,8.0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0
247,Jonathan Gradit,fr FRA,DF,Lens,30,1992,5.7,1,0,0,7,7,0,1,8,12,0,0,0,31,19,6,76.0
248,Jack Grealish,eng ENG,"FW,MF",Manchester City,27,1995,5.9,1,0,0,4,18,0,17,2,2,0,0,0,18,2,1,66.7
249,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,32,1991,9.1,1,0,0,7,9,0,49,6,9,0,0,0,37,9,9,50.0
250,Marko Grujić,rs SRB,MF,Porto,27,1996,0.6,0,0,0,3,0,0,0,0,1,0,0,0,3,6,5,54.5
251,Nemanja Gudelj,rs SRB,DF,Sevilla,31,1991,6.0,1,0,0,8,2,1,0,4,7,0,0,1,22,8,7,53.3
252,Gonçalo Guedes,pt POR,FW,Benfica,26,1996,0.3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
253,Mattéo Guendouzi,fr FRA,MF,Lazio,24,1999,5.5,2,0,0,4,10,0,6,5,6,0,0,0,24,2,8,20.0
254,Raphaël Guerreiro,pt POR,"DF,FW",Bayern Munich,29,1993,4.3,0,0,0,2,3,0,10,4,2,0,0,0,15,1,0,100.0
255,Morgan Guilavogui,gn GUI,"FW,MF",Lens,25,1998,0.8,2,1,1,4,1,0,2,0,0,0,0,0,3,1,4,20.0
256,Bruno Guimarães,br BRA,MF,Newcastle Utd,25,1997,6.0,2,0,0,6,15,0,3,6,11,0,0,0,49,2,5,28.6
257,Marc Guiu,es ESP,FW,Barcelona,17,2006,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
258,Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
260,İlkay Gündoğan,de GER,MF,Barcelona,32,1990,9.3,1,0,0,6,9,1,42,6,5,0,0,0,42,3,3,50.0
261,Joško Gvardiol,hr CRO,DF,Manchester City,21,2002,6.3,1,0,0,8,2,1,2,8,6,0,0,0,31,8,8,50.0
262,Erling Haaland,no NOR,FW,Manchester City,23,2000,8.6,0,0,0,4,4,1,1,0,2,0,0,0,8,11,2,84.6
263,Janik Haberer,de GER,MF,Union Berlin,29,1994,4.0,1,0,0,6,5,0,2,1,2,0,0,0,16,8,3,72.7
264,Amadou Haidara,ml MLI,"MF,DF",RB Leipzig,25,1998,3.0,0,0,0,7,2,0,1,2,3,0,0,0,19,3,3,50.0
265,Massadio Haïdara,ml MLI,DF,Lens,30,1992,1.3,2,0,0,4,2,0,5,2,2,0,0,0,6,3,0,100.0
266,Achraf Hakimi,ma MAR,DF,Paris S-G,24,1998,10.9,4,0,0,16,11,0,34,12,14,0,0,0,78,10,15,40.0
267,Lewis Hall,eng ENG,DF,Newcastle Utd,18,2004,0.5,1,0,0,1,0,0,1,0,1,0,0,0,1,1,2,33.3
268,Sébastien Haller,ci CIV,"FW,MF",Dortmund,29,1994,0.7,0,0,0,2,2,1,0,1,0,0,0,0,2,3,2,60.0
269,Micah Hamilton,eng ENG,FW,Manchester City,19,2003,1.2,0,0,0,1,1,2,0,1,1,1,0,0,3,1,1,50.0
270,Dávid Hancko,sk SVK,DF,Feyenoord,25,1997,6.0,0,0,0,1,2,0,0,5,2,0,0,0,46,4,2,66.7
271,Joe Hart,eng ENG,GK,Celtic,36,1987,6.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
272,Quilindschy Hartman,nl NED,DF,Feyenoord,21,2001,6.0,1,0,0,7,1,0,15,7,14,0,0,0,26,4,3,57.1
273,Reo Hatate,jp JPN,MF,Celtic,25,1997,1.5,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,0
274,Kai Havertz,de GER,"MF,FW",Arsenal,24,1999,9.2,2,0,0,24,14,5,4,3,5,0,0,0,27,26,21,55.3
275,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,26,1997,5.5,2,0,0,5,6,1,10,3,14,0,0,1,36,2,7,22.2
276,Mario Hermoso,es ESP,DF,Atlético Madrid,28,1995,9.1,3,0,0,10,3,0,17,6,6,0,0,1,43,7,6,53.8
277,Lucas Hernández,fr FRA,DF,Paris S-G,27,1996,9.3,2,0,0,11,14,0,8,3,10,0,0,0,44,7,12,36.8
278,Theo Hernández,fr FRA,DF,Milan,25,1997,6.0,0,0,0,3,9,0,16,5,5,0,0,0,27,5,2,71.4
279,André Horta,pt POR,MF,Braga,26,1996,0.4,0,0,0,2,0,0,7,0,3,0,0,0,2,0,0,0
280,Ricardo Horta,pt POR,"FW,MF",Braga,28,1994,5.6,1,0,0,1,8,0,14,3,4,0,0,0,21,0,2,0.0
281,Mats Hummels,de GER,DF,Dortmund,34,1988,13.0,4,0,0,13,5,3,1,25,29,0,1,1,81,21,9,70.0
282,Oh Hyeon-gyu,kr KOR,"FW,MF",Celtic,22,2001,1.2,0,0,0,4,7,1,1,0,0,0,0,0,2,4,2,66.7
283,Elseid Hysaj,al ALB,DF,Lazio,29,1994,3.8,0,0,0,2,1,0,1,2,3,0,0,0,16,2,1,66.7
284,Yang Hyunjun,kr KOR,FW,Celtic,21,2002,2.3,1,0,0,3,4,0,2,3,3,0,0,0,5,3,2,60.0
286,Oscar Højlund,dk DEN,MF,FC Copenhagen,18,2005,0.5,0,0,0,2,0,0,0,0,2,0,0,0,6,0,1,0.0
287,Rasmus Højlund,dk DEN,FW,Manchester Utd,20,2003,5.4,0,0,0,8,6,1,2,1,0,0,0,0,8,9,8,52.9
288,Mauro Icardi,ar ARG,FW,Galatasaray,30,1993,5.8,0,0,0,4,3,6,2,0,2,1,0,0,7,16,14,53.3
289,George Ilenikhena,ng NGA,FW,Antwerp,16,2006,1.7,0,0,0,0,2,0,0,0,0,0,0,0,2,1,10,9.1
290,Ciro Immobile,it ITA,FW,Lazio,33,1990,5.6,1,0,0,4,4,5,2,1,1,0,0,0,11,6,10,37.5
291,Hwang In-beom,kr KOR,MF,Red Star,26,1996,5.9,2,0,0,9,5,0,28,5,10,0,0,0,43,4,6,40.0
292,Alexander Isak,se SWE,FW,Newcastle Utd,23,1999,3.5,0,0,0,3,5,1,0,0,0,0,0,0,9,3,6,33.3
293,Gustav Isaksen,dk DEN,FW,Lazio,22,2001,2.7,0,0,0,2,5,1,6,2,0,1,0,0,11,3,2,60.0
294,Cedric Itten,ch SUI,FW,Young Boys,26,1996,3.1,0,0,0,6,2,0,0,0,2,0,0,0,13,8,6,57.1
295,Mirko Ivanić,me MNE,MF,Red Star,29,1993,4.1,2,0,0,3,2,1,8,7,2,0,0,0,23,3,4,42.9
296,Luka Ivanušec,hr CRO,"FW,MF",Feyenoord,24,1998,2.3,0,0,0,1,1,2,5,1,2,0,0,0,14,0,1,0.0
297,Tomoki Iwata,jp JPN,"MF,FW",Celtic,26,1997,0.7,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0
298,Paul Jaeckel,de GER,DF,Union Berlin,25,1998,1.9,1,0,0,2,0,0,0,4,1,0,0,0,6,3,5,37.5
299,Alireza Jahanbakhsh,ir IRN,"FW,DF",Feyenoord,29,1993,0.8,0,0,0,1,0,0,7,1,1,0,0,0,3,1,0,100.0
300,Ivan Jaime Pajuelo,es ESP,MF,Porto,22,2000,1.0,0,0,0,0,3,0,4,0,3,0,0,0,1,0,2,0.0
301,Saidy Janko,gm GAM,DF,Young Boys,27,1995,3.6,0,0,0,5,1,0,9,1,2,0,0,0,11,3,2,60.0
302,Vincent Janssen,nl NED,FW,Antwerp,29,1994,4.5,1,0,0,5,4,7,2,0,3,0,0,0,15,3,13,18.8
303,Elias Jelert,dk DEN,DF,FC Copenhagen,20,2003,6.5,3,1,1,4,8,0,7,4,8,0,0,0,24,5,8,38.5
304,Gabriel Jesus,br BRA,FW,Arsenal,26,1997,4.5,2,0,0,8,6,1,1,1,4,0,0,0,21,9,10,47.4
305,Juan Jesus,br BRA,DF,Napoli,32,1991,4.8,2,0,0,12,1,0,0,4,4,0,0,0,18,10,8,55.6
306,Joelinton,br BRA,"MF,FW",Newcastle Utd,26,1996,3.7,2,0,0,10,5,0,4,4,3,0,0,0,25,4,1,80.0
307,Alistair Johnston,ca CAN,DF,Celtic,24,1998,6.0,2,0,0,7,7,0,6,4,7,0,0,0,23,8,3,72.7
308,Michael Johnston,ie IRL,FW,Celtic,24,1999,1.1,0,0,0,0,1,0,2,1,3,0,0,0,4,0,1,0.0
309,Frenkie de Jong,nl NED,MF,Barcelona,26,1997,4.4,2,0,0,5,8,0,1,3,3,0,0,0,18,2,1,66.7
310,Luuk de Jong,nl NED,FW,PSV Eindhoven,32,1990,7.0,1,0,0,9,9,1,0,1,5,0,0,0,19,30,36,45.5
312,Joan Jordán,es ESP,MF,Sevilla,29,1994,0.9,0,0,0,3,2,0,0,0,2,0,0,0,3,1,0,100.0
313,Jorginho,it ITA,MF,Arsenal,31,1991,5.9,1,0,0,11,11,0,1,9,8,0,0,0,22,5,5,50.0
314,Joselu,es ESP,FW,Real Madrid,33,1990,3.1,0,0,0,4,3,2,2,0,0,0,0,0,5,17,6,73.9
315,Luka Jović,rs SRB,"FW,MF",Milan,25,1997,0.4,1,0,0,2,1,0,0,0,0,0,0,0,2,2,0,100.0
316,Mauro Júnior,br BRA,"MF,DF",PSV Eindhoven,24,1999,2.0,0,0,0,3,0,0,3,4,1,0,0,0,13,2,3,40.0
317,Hamed Junior Traorè,ci CIV,MF,Napoli,23,2000,1.1,1,0,0,6,0,0,1,2,0,0,0,0,9,2,2,50.0
318,Vinicius Júnior,br BRA,FW,Real Madrid,23,2000,10.0,3,0,0,10,14,7,24,1,5,0,0,0,27,3,3,50.0
319,Josip Juranović,hr CRO,DF,Union Berlin,27,1995,4.6,1,0,0,0,3,0,23,2,1,0,0,0,27,1,1,50.0
320,David Jurásek,cz CZE,"MF,DF",Benfica,22,2000,1.4,0,0,0,0,1,1,8,1,2,0,0,0,9,0,0,0
321,Uroš Kabić,rs SRB,DF,Red Star,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
322,Pierre Kalulu,fr FRA,DF,Milan,23,2000,1.0,1,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0
323,Daichi Kamada,jp JPN,MF,Lazio,26,1996,2.9,0,0,0,5,2,0,1,1,3,0,0,0,12,1,1,50.0
324,Dijon Kameri,at AUT,MF,RB Salzburg,19,2004,0.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
325,Kevin Kampl,si SVN,MF,RB Leipzig,32,1990,3.1,1,0,0,2,3,0,0,4,7,0,0,0,23,2,3,40.0
326,Harry Kane,eng ENG,FW,Bayern Munich,30,1993,11.8,1,0,0,14,25,4,4,1,7,0,0,0,30,23,19,54.8
327,Lee Kang-in,kr KOR,"MF,FW",Paris S-G,22,2001,3.8,1,0,0,3,10,1,26,2,4,0,0,0,19,1,6,14.3
328,Guélor Kanga,ga GAB,MF,Red Star,32,1990,1.6,1,0,0,4,8,0,7,0,2,0,0,0,9,1,0,100.0
329,Kings Kangwa,zm ZAM,MF,Red Star,24,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
330,Kazımcan Karataş,tr TUR,DF,Galatasaray,20,2003,0.8,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0
331,Oleksii Kashchuk,ua UKR,FW,Shakhtar,23,2000,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
332,Aleksandar Katai,rs SRB,"MF,FW",Red Star,32,1991,0.9,0,0,0,1,1,0,3,0,1,0,0,0,4,4,1,80.0
333,Mandela Keita,be BEL,MF,Antwerp,21,2002,2.9,1,0,0,4,5,0,0,2,7,0,0,0,19,0,0,0
334,Kevin Kelsy,ve VEN,FW,Shakhtar,19,2004,1.5,0,0,0,4,0,0,0,0,0,0,0,0,1,3,4,42.9
335,Aljoscha Kemlein,de GER,MF,Union Berlin,18,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336,Gyrano Kerk,sr SUR,FW,Antwerp,27,1995,2.3,1,0,0,4,1,2,5,0,3,0,1,0,8,1,5,16.7
338,Rani Khedira,de GER,MF,Union Berlin,29,1994,3.2,2,0,0,11,0,0,0,2,4,0,0,0,18,3,3,50.0
339,Abdukodir Khusanov,uz UZB,DF,Lens,19,2004,0.3,1,0,0,3,0,0,0,0,1,0,1,0,3,0,1,0.0
340,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,28,1995,12.0,2,0,0,12,11,0,70,11,16,0,1,0,58,5,7,41.7
341,Jakub Kiwior,pl POL,DF,Arsenal,23,2000,4.2,1,0,0,6,0,0,1,2,4,0,0,0,10,5,0,100.0
342,Simon Kjær,dk DEN,DF,Milan,34,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Maurits Kjærgaard,dk DEN,"MF,FW",RB Salzburg,20,2003,2.3,0,0,0,3,1,0,3,1,1,0,0,0,16,0,0,0
344,Davy Klaassen,nl NED,"MF,FW",Inter,30,1993,0.9,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0.0
345,Lukas Klostermann,de GER,DF,RB Leipzig,27,1996,4.0,0,0,0,1,1,0,0,4,3,0,0,0,19,3,2,60.0
346,Robin Knoche,de GER,DF,Union Berlin,31,1992,3.0,1,0,0,4,2,0,0,3,2,0,0,0,10,3,4,42.9
347,Gregor Kobel,ch SUI,GK,Dortmund,25,1997,12.0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,0,100.0
348,Sekou Koita,ml MLI,FW,RB Salzburg,23,1999,0.8,1,0,0,1,0,2,0,0,2,0,0,0,2,0,1,0.0
349,Orkun Kökçü,tr TUR,MF,Benfica,22,2000,2.9,0,0,0,2,5,0,8,0,2,0,0,0,20,1,3,25.0
350,Koke,es ESP,MF,Atlético Madrid,31,1992,8.6,2,0,0,7,8,0,5,3,11,0,0,0,47,1,10,9.1
351,Randal Kolo Muani,fr FRA,"FW,MF",Paris S-G,24,1998,5.2,1,0,0,9,8,2,1,1,3,0,0,0,11,6,5,54.5
352,Karim Konaté,ci CIV,"FW,MF",RB Salzburg,19,2004,2.6,0,0,0,7,3,2,2,3,2,0,0,0,8,2,12,14.3
353,Yukhym Konoplia,ua UKR,DF,Shakhtar,23,1999,2.8,3,0,0,5,2,1,6,6,5,0,0,0,14,0,2,0.0
354,Ilias Kostis,gr GRE,FW,Atlético Madrid,20,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Jules Koundé,fr FRA,DF,Barcelona,24,1998,8.0,1,0,0,6,7,0,5,10,7,0,0,0,37,22,11,66.7
356,Mateo Kovačić,hr CRO,MF,Manchester City,29,1994,4.8,0,0,0,1,11,1,0,5,2,0,0,0,16,1,3,25.0
357,Alex Král,cz CZE,MF,Union Berlin,25,1998,2.8,0,0,0,4,2,0,2,2,4,0,0,0,15,4,2,66.7
358,Jean-Philippe Krasso,ci CIV,"FW,MF",Red Star,26,1997,1.2,1,0,0,2,1,0,1,1,2,0,0,0,2,5,2,71.4
359,Frans Krätzig,de GER,DF,Bayern Munich,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
360,Toni Kroos,de GER,MF,Real Madrid,33,1990,9.5,2,0,0,5,10,1,45,12,12,0,0,0,61,1,1,50.0
361,Rade Krunić,ba BIH,"MF,DF",Milan,29,1993,2.3,2,0,0,2,3,0,6,3,2,0,0,0,13,2,0,100.0
362,Dmytro Kryskiv,ua UKR,"MF,FW",Shakhtar,22,2000,4.3,1,0,0,7,4,0,0,1,3,0,0,0,28,3,6,33.3
364,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,22,2001,6.2,2,0,0,8,7,2,41,2,3,0,0,0,22,1,5,16.7
365,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22,2001,7.4,0,0,0,8,14,0,25,4,5,0,0,0,23,5,4,55.6
366,Gustaf Lagerbielke,se SWE,DF,Celtic,23,2000,0.9,2,1,1,2,0,0,0,2,0,0,1,0,6,3,0,100.0
367,Aïssa Laïdouni,tn TUN,MF,Union Berlin,26,1996,3.1,1,0,0,4,9,0,8,1,5,0,0,0,22,0,0,0
368,Konrad Laimer,at AUT,"MF,DF",Bayern Munich,26,1997,8.6,2,0,0,23,7,0,6,8,22,0,0,0,42,4,5,44.4
369,Érik Lamela,ar ARG,"FW,MF",Sevilla,31,1992,2.1,1,0,0,4,1,1,4,2,3,0,0,0,16,1,3,25.0
370,Senne Lammens,be BEL,GK,Antwerp,21,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
371,Noa Lang,nl NED,FW,PSV Eindhoven,24,1999,1.8,0,0,0,0,3,0,8,1,0,0,0,0,8,1,0,100.0
372,Jordan Larsson,se SWE,"FW,MF",FC Copenhagen,26,1997,1.2,0,0,0,5,0,1,0,1,0,0,0,0,1,4,3,57.1
373,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,29,1993,5.0,0,0,0,7,2,0,0,0,5,0,0,0,21,17,7,70.8
374,Sandro Lauper,ch SUI,MF,Young Boys,26,1996,3.1,3,1,1,5,0,0,0,2,2,0,1,0,19,1,1,50.0
